name,start,end,strand,orf_annotation,conserved_proteins,col,gene_type,cex,lty,lwd,pch,chr
gene_93_contig_155688,84872,85030,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_94_contig_155688,85221,86702,-,terminase,terminase,whitesmoke,arrows,1,1,1,8,contig_155688
gene_95_contig_155688,86707,87717,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_96_contig_155688,87722,89887,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_97_contig_155688,89884,91770,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_98_contig_155688,91770,92450,-,DUF1804 Protein of unknown function (DUF1804),DUF1804 Protein of unknown function (DUF1804),grey35,arrows,1,1,1,8,contig_155688
gene_99_contig_155688,92995,93612,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_100_contig_155688,93618,94547,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_101_contig_155688,94550,94714,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_102_contig_155688,94723,95439,-,GTPase SAR1 family domain,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_103_contig_155688,95439,95693,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_104_contig_155688,95705,96232,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_105_contig_155688,96549,99557,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_106_contig_155688,99566,101260,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_107_contig_155688,101312,101917,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_108_contig_155688,101911,102669,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_109_contig_155688,102674,102922,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_110_contig_155688,103446,104390,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_111_contig_155688,105324,105617,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_112_contig_155688,105742,108294,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_113_contig_155688,108344,110755,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_114_contig_155688,110752,112017,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_115_contig_155688,112052,113335,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_116_contig_155688,113328,113651,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_117_contig_155688,113648,113872,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_118_contig_155688,113856,114458,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_119_contig_155688,114464,114676,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_120_contig_155688,114669,115040,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_121_contig_155688,115037,115378,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_122_contig_155688,115360,115635,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_123_contig_155688,115632,115970,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_124_contig_155688,115967,116203,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_125_contig_155688,116200,116430,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_126_contig_155688,116551,117174,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_127_contig_155688,117239,117448,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_128_contig_155688,117445,117702,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_129_contig_155688,117699,118181,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_130_contig_155688,118181,118519,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_131_contig_155688,118522,118725,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_132_contig_155688,118722,118982,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_133_contig_155688,118979,119155,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_134_contig_155688,119358,119792,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_135_contig_155688,119789,119908,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_136_contig_155688,120221,120424,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_137_contig_155688,120656,120979,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_138_contig_155688,120976,121221,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_139_contig_155688,121218,121370,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_140_contig_155688,121370,121534,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_141_contig_155688,121973,122083,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_142_contig_155688,122088,122339,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_143_contig_155688,122320,122733,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_144_contig_155688,122777,123286,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_145_contig_155688,123270,123449,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_146_contig_155688,123452,123664,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_147_contig_155688,123667,123921,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_148_contig_155688,123933,124094,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_149_contig_155688,124082,125128,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_150_contig_155688,125143,125352,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
gene_151_contig_155688,125354,125638,+,,,whitesmoke,arrows,1,1,1,8,contig_155688
