name,start,end,strand,orf_annotation,conserved_proteins,col,gene_type,cex,lty,lwd,pch,chr
gene_68_contig_156409,58476,66617,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_69_contig_156409,66745,67293,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_70_contig_156409,67296,67541,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_71_contig_156409,67550,68269,+,Ras-like GTPase,,whitesmoke,arrows,1,1,1,8,contig_156409
gene_72_contig_156409,68397,69269,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_73_contig_156409,69266,69898,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_74_contig_156409,69898,70140,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_75_contig_156409,70476,71099,+,DUF1804 Protein of unknown function (DUF1804),DUF1804 Protein of unknown function (DUF1804),grey35,arrows,1,1,1,8,contig_156409
gene_76_contig_156409,71107,71529,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_77_contig_156409,71519,72808,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_78_contig_156409,72808,74565,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_79_contig_156409,74568,77198,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_80_contig_156409,77201,78601,+,terminase,terminase,whitesmoke,arrows,1,1,1,8,contig_156409
gene_81_contig_156409,78881,80284,+,UvrD-like helicase/homing endonuclease,UvrD-like helicase/homing endonuclease,whitesmoke,arrows,1,1,1,8,contig_156409
gene_82_contig_156409,80284,82125,+,phage portal protein,phage portal protein,whitesmoke,arrows,1,1,1,8,contig_156409
gene_83_contig_156409,82157,82510,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_84_contig_156409,82510,82872,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_85_contig_156409,82878,83573,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_86_contig_156409,83587,89919,+,ATP-dependent DNA ligase,ATP-dependent DNA ligase,whitesmoke,arrows,1,1,1,8,contig_156409
gene_87_contig_156409,89952,91373,+,phage prohead protease,phage prohead protease,whitesmoke,arrows,1,1,1,8,contig_156409
gene_88_contig_156409,91376,92521,+,major capsid protein,major capsid protein,whitesmoke,arrows,1,1,1,8,contig_156409
gene_89_contig_156409,92553,92981,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_90_contig_156409,92999,93337,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_91_contig_156409,93340,93579,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_92_contig_156409,93597,93770,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_93_contig_156409,94380,94790,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_94_contig_156409,94790,96403,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_95_contig_156409,96396,96629,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_96_contig_156409,96622,97062,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_97_contig_156409,97264,99447,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_98_contig_156409,99457,99903,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_99_contig_156409,99881,100243,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_100_contig_156409,100399,100527,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_101_contig_156409,100530,101678,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_102_contig_156409,101675,102916,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
gene_103_contig_156409,102919,118047,+,hypothetical protein,,Gray,arrows,1,1,1,8,contig_156409
