name,start,end,strand,orf_annotation,conserved_proteins,col,gene_type,cex,lty,lwd,pch,chr
gene_40_contig_154940,41849,42157,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_41_contig_154940,42158,42526,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_42_contig_154940,42526,43356,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_43_contig_154940,43388,43624,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_44_contig_154940,43629,44609,-,radB-like recombinase,radB-like recombinase,whitesmoke,arrows,1,1,1,8,contig_154940
gene_45_contig_154940,44603,45904,-,"putative DNA-binding protein, gene29","putative DNA-binding protein, gene29",whitesmoke,arrows,1,1,1,8,contig_154940
gene_46_contig_154940,45897,46790,-,"Replication factor C small subunit, gene30","Replication factor C small subunit, gene30",whitesmoke,arrows,1,1,1,8,contig_154940
gene_47_contig_154940,46787,46957,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_48_contig_154940,46954,47214,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_49_contig_154940,47211,47804,-,Phosphomevalonate kinase,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_50_contig_154940,47801,48040,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_51_contig_154940,48066,48497,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_52_contig_154940,48494,48670,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_53_contig_154940,48667,49320,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_54_contig_154940,49295,49558,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_55_contig_154940,49692,49919,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_56_contig_154940,49919,50134,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_57_contig_154940,50124,50291,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_58_contig_154940,50281,50586,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_59_contig_154940,50576,50761,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_60_contig_154940,50761,51402,-,DUF1804 Protein of unknown function (DUF1804),DUF1804 Protein of unknown function (DUF1804),grey35,arrows,1,1,1,8,contig_154940
gene_61_contig_154940,51664,51945,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_62_contig_154940,51932,53236,-,"DNA replicative helicase, gene19","DNA replicative helicase, gene19",whitesmoke,arrows,1,1,1,8,contig_154940
gene_63_contig_154940,53233,54045,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_64_contig_154940,54278,55102,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_65_contig_154940,55126,55806,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_66_contig_154940,55964,56242,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_67_contig_154940,56517,56660,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_68_contig_154940,56758,57444,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_69_contig_154940,57441,57899,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_70_contig_154940,57896,58342,-,Domain of unknown function (DUF3846),,grey35,arrows,1,1,1,8,contig_154940
gene_71_contig_154940,58446,58664,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_72_contig_154940,58661,58897,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_73_contig_154940,58894,59226,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_74_contig_154940,59223,59552,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_75_contig_154940,59549,59854,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
gene_76_contig_154940,59851,60276,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,contig_154940
