name,start,end,strand,orf_annotation,conserved_proteins,col,gene_type,cex,lty,lwd,pch,chr
gene_55_SAMEA2620879_23,49478,50005,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_56_SAMEA2620879_23,50002,50415,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_57_SAMEA2620879_23,50412,50735,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_58_SAMEA2620879_23,50735,51139,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_59_SAMEA2620879_23,51260,51652,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_60_SAMEA2620879_23,52084,52371,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_61_SAMEA2620879_23,52368,52649,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_62_SAMEA2620879_23,52650,52766,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_63_SAMEA2620879_23,52855,53082,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_64_SAMEA2620879_23,53072,53269,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_65_SAMEA2620879_23,53404,53982,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_66_SAMEA2620879_23,54229,54807,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_67_SAMEA2620879_23,55869,56468,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_68_SAMEA2620879_23,57489,57755,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_69_SAMEA2620879_23,57752,57913,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_70_SAMEA2620879_23,57910,58158,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_71_SAMEA2620879_23,58158,58268,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_72_SAMEA2620879_23,58268,58456,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_73_SAMEA2620879_23,58440,58742,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_74_SAMEA2620879_23,58723,58965,+,Domain of Unknown Function with PDB structure (DUF3860),,grey35,arrows,1,1,1,8,SAMEA2620879_23
gene_75_SAMEA2620879_23,58958,59065,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_76_SAMEA2620879_23,59154,59525,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_77_SAMEA2620879_23,59531,59737,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_78_SAMEA2620879_23,59753,60190,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_79_SAMEA2620879_23,60215,60535,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_80_SAMEA2620879_23,60766,61236,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_81_SAMEA2620879_23,61236,63095,+,ribonucleoside-triphosphate reductase,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_82_SAMEA2620879_23,63101,63328,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_83_SAMEA2620879_23,63329,63580,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_84_SAMEA2620879_23,63582,64808,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_85_SAMEA2620879_23,64795,66054,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_86_SAMEA2620879_23,66077,66670,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_87_SAMEA2620879_23,66672,67235,+,ThiF family protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_88_SAMEA2620879_23,67240,67767,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_89_SAMEA2620879_23,67764,67940,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_90_SAMEA2620879_23,68086,68562,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_91_SAMEA2620879_23,68559,68921,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_92_SAMEA2620879_23,68909,69145,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_93_SAMEA2620879_23,69138,69263,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_94_SAMEA2620879_23,69260,70777,+,ATP-dependent DNA ligase,ATP-dependent DNA ligase,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_95_SAMEA2620879_23,70779,71024,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_96_SAMEA2620879_23,71021,71155,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_97_SAMEA2620879_23,71168,71395,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_98_SAMEA2620879_23,71395,71829,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_99_SAMEA2620879_23,71786,72625,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_100_SAMEA2620879_23,72622,72777,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_101_SAMEA2620879_23,72779,73111,+,DnaJ central domain,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_102_SAMEA2620879_23,73089,74000,+,"Replication factor C small subunit, gene30","Replication factor C small subunit, gene30",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_103_SAMEA2620879_23,74006,75250,+,"putative DNA-binding protein, gene29","putative DNA-binding protein, gene29",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_104_SAMEA2620879_23,75347,75589,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_105_SAMEA2620879_23,75591,76505,+,radB-like recombinase,radB-like recombinase,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_106_SAMEA2620879_23,76621,77403,+,"DNA polymerase sliding clamp, gene27","DNA polymerase sliding clamp, gene27",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_107_SAMEA2620879_23,77400,77600,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_108_SAMEA2620879_23,77597,77770,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_109_SAMEA2620879_23,77780,77950,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_110_SAMEA2620879_23,77947,78102,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_111_SAMEA2620879_23,78095,78313,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_112_SAMEA2620879_23,78419,78700,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_113_SAMEA2620879_23,78700,79758,+,IMP dehydrogenase / GMP reductase domain,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_114_SAMEA2620879_23,79755,82193,+,DNA polymerase family B,DNA polymerase family B,Blue,arrows,1,1,1,8,SAMEA2620879_23
gene_115_SAMEA2620879_23,82196,82687,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_116_SAMEA2620879_23,82723,83580,+,"Cas4_I-A_I-B_I-C_I-D_II-B Superfamily, gene24","Cas4_I-A_I-B_I-C_I-D_II-B Superfamily, gene24",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_117_SAMEA2620879_23,83567,83896,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_118_SAMEA2620879_23,83886,84350,+, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_119_SAMEA2620879_23,84351,85382,+,"Primase AE_Prim_S, gene21","Primase AE_Prim_S, gene21",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_120_SAMEA2620879_23,85385,86059,+,"ERCC4-type nuclease, gene20","ERCC4-type nuclease, gene20",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_121_SAMEA2620879_23,86059,87591,+,"DNA replicative helicase, gene19","DNA replicative helicase, gene19",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_122_SAMEA2620879_23,87578,88195,+,"DnaQ-like 3'-5' exonuclease, gene18","DnaQ-like 3'-5' exonuclease, gene18",whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_123_SAMEA2620879_23,88360,88536,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_124_SAMEA2620879_23,88544,88756,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_125_SAMEA2620879_23,88790,90871,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_126_SAMEA2620879_23,90873,91220,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
gene_127_SAMEA2620879_23,91217,93865,-, hypothetical protein,,whitesmoke,arrows,1,1,1,8,SAMEA2620879_23
